/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_advanced_single_precision.h:59:2: missed:   will not early inline: RandomSquareMatrixCND1D_float/99->OrthogonalizeMatrix1D_float/98, call is cold and code would grow at least by 30
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: not vectorized: control flow in loop.
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:145:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _238);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: not vectorized: control flow in loop.
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:145:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _218);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _228);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:145:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _228);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:82:14: missed: couldn't vectorize loop
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:87:29: missed: not vectorized: complicated access pattern.
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _218);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _228);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _238);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:36:12: missed: statement clobbers memory: label_89 = sdsempty ();
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:37:2: missed: statement clobbers memory: label_92 = sdscat (label_89, tag_90(D));
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:37:2: missed: statement clobbers memory: label_94 = sdscat (label_92, ":");
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:40:18: missed: statement clobbers memory: _311 = sqrt (_1);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:46:18: missed: statement clobbers memory: _315 = sqrt (_1);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:59:23: missed: statement clobbers memory: failing_rank_list_104 = malloc (_25);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _179 = malloc (_178);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _175 = malloc (_174);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _171 = malloc (_174);
/usr/include/x86_64-linux-gnu/bits/string_fortified.h:29:10: missed: statement clobbers memory: __builtin_memcpy (_179, _32, _178);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n\n Matrix A:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n Vector b:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n\n Matrix A:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _228);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n Vector b:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _218);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:117:13: missed: statement clobbers memory: output = ScaLAPACK_pDGESV_ftx_cp (input$n_134, A_62, input$nrhs_136, bb_63, input$scalapack_bf_137, env$mpi_rank_119, env$calc_procs_110, env$spare_procs_111, checkpoint_freq_129(D), faulty_procs_101(D), failing_rank_list_104, failing_level_58, 1, env$blacs_nprow_123, env$blacs_npcol_139, env$blacs_row_141, env$blacs_col_143, env$blacs_ctxt_grid_114, env$blacs_ctxt_root_116, env$blacs_ctxt_onerow_112, env$blacs_ctxt_spare_118); [return slot optimization]
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:109:13: missed: statement clobbers memory: output = ScaLAPACK_pDGESV_ftx_cp (input$n_134, A_62, input$nrhs_136, bb_63, input$scalapack_bf_137, env$mpi_rank_119, env$calc_procs_110, env$spare_procs_111, -1, faulty_procs_101(D), failing_rank_list_104, failing_level_58, 0, env$blacs_nprow_123, env$blacs_npcol_139, env$blacs_row_141, env$blacs_col_143, env$blacs_ctxt_grid_114, env$blacs_ctxt_root_116, env$blacs_ctxt_onerow_112, env$blacs_ctxt_spare_118); [return slot optimization]
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\n** Dangerous exit code.. (%d)**\n", _47);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_post-check-solution.inc:23:51: missed: statement clobbers memory: _49 = NormwiseRelativeError1D_double (bb_63, xx_ref_64, input$n_134, input$nrhs_136);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\nThe %s solution is:\n", label_94);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _238);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\n with exit code     %d\n", _50);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "      norm.rel.err. %.17f\n", _51);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:132:3: missed: statement clobbers memory: free (A_62);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:133:3: missed: statement clobbers memory: free (bb_63);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:134:3: missed: statement clobbers memory: free (xx_ref_64);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_94, "blocking factor < 64");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_94, "no checkpoint will be done: never recovering");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_94, "no fault will be actually injected: never failing");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "fault tolerance set but requested fault occurrences greater than fault tolerance level");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "fault tolerance set but too many spare processes for the requested fault tolerance level");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "fault tolerance set but not enough spare processes for the requested fault tolerance level");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_94, "fault tolerance disabled: never recovering");
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pre-check_ft.inc:55:9: missed: statement clobbers memory: _255 = sqrt (_1);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "the number of the calc. processes must be square");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "the matrix size has to be a multiple of the calc. processes per rank");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "the number of columns (rows) per calc. process has to be a multiple of the blocking factor");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "   > %-31s%s\n", label_94, "OK");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "the blocking factor has to be greater than 0");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "ERR> %-31s%s\n", label_94, "spare processes must be allocated even if fault tolerance is disabled");
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:136:2: missed: statement clobbers memory: sdsfree (label_94);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:137:2: missed: statement clobbers memory: MPI_Reduce (&rank_result.total_time, &team_result.total_time, 1, &ompi_mpi_double, &ompi_mpi_op_max, 0, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:137:2: missed: statement clobbers memory: MPI_Reduce (&rank_result.core_time, &team_result.core_time, 1, &ompi_mpi_double, &ompi_mpi_op_max, 0, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:137:2: missed: statement clobbers memory: MPI_Barrier (&ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pSGESV_ftx_cp.h:137:2: missed: not vectorized: more than one data ref in stmt: <retval> = team_result;
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:25:28: missed: statement clobbers memory: _1 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:154:28: missed: statement clobbers memory: _23 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:155:26: missed: statement clobbers memory: _24 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:59:8: missed: statement clobbers memory: nc_55 = numroc_ (&n, &nb, &mycol, &i0, &npcol);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:60:8: missed: statement clobbers memory: nr_57 = numroc_ (&n, &nb, &myrow, &i0, &nprow);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:62:7: missed: statement clobbers memory: A_60 = malloc (_5);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:63:8: missed: statement clobbers memory: At_62 = malloc (_5);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:65:11: missed: statement clobbers memory: ncrhs_64 = numroc_ (&m, &nb, &mycol, &i0, &npcol);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:66:11: missed: statement clobbers memory: nrrhs_66 = numroc_ (&n, &nb, &myrow, &i0, &nprow);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:67:7: missed: statement clobbers memory: B_68 = malloc (_8);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:69:12: missed: statement clobbers memory: ncrhst_70 = numroc_ (&n, &nb, &mycol, &i0, &npcol);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:70:12: missed: statement clobbers memory: nrrhst_72 = numroc_ (&m, &nb, &myrow, &i0, &nprow);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:72:8: missed: statement clobbers memory: Bt_75 = malloc (_12);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:74:10: missed: statement clobbers memory: ipiv_77 = malloc (_17);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:77:3: missed: statement clobbers memory: descinit_ (&descA, &n, &n, &nb, &nb, &i0, &i0, &context, &lld, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:78:3: missed: statement clobbers memory: descinit_ (&descAt, &n, &n, &nb, &nb, &i0, &i0, &context, &lld, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:79:3: missed: statement clobbers memory: descinit_ (&descB, &n, &m, &nb, &nb, &i0, &i0, &context, &lld, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:80:3: missed: statement clobbers memory: descinit_ (&descBt, &m, &n, &nb, &nb, &i0, &i0, &context, &lldt, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:93:20: missed: statement clobbers memory: __builtin_memset (&descA_global, 0, 36);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:94:20: missed: statement clobbers memory: __builtin_memset (&descB_global, 0, 36);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:85:4: missed: statement clobbers memory: descinit_ (&descA_global, &n, &n, &i1, &i1, &i0, &i0, &context_global, &n, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:86:4: missed: statement clobbers memory: descinit_ (&descB_global, &n, &m, &i1, &i1, &i0, &i0, &context_global, &n, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:101:3: missed: statement clobbers memory: pdgemr2d_ (&n, &n, A_global_89(D), &i1, &i1, &descA_global, A_60, &i1, &i1, &descA, &context);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:104:3: missed: statement clobbers memory: pdtran_ (&n, &n, &d1, A_60, &i1, &i1, &descA, &d0, At_62, &i1, &i1, &descAt);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:107:28: missed: statement clobbers memory: _18 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:108:3: missed: statement clobbers memory: pdgetrf_ (&n, &n, At_62, &i1, &i1, &descAt, ipiv_77, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:109:26: missed: statement clobbers memory: _19 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:113:3: missed: statement clobbers memory: pdtran_ (&n, &n, &d1, At_62, &i1, &i1, &descAt, &d0, A_60, &i1, &i1, &descA);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:116:3: missed: statement clobbers memory: pdgemr2d_ (&n, &n, A_60, &i1, &i1, &descA, A_global_89(D), &i1, &i1, &descA_global, &context);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:118:27: missed: statement clobbers memory: _22 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:124:3: missed: statement clobbers memory: pdgemr2d_ (&n, &m, B_global_98(D), &i1, &i1, &descB_global, B_68, &i1, &i1, &descB, &context);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:126:3: missed: statement clobbers memory: pdgetrs_ ("N", &n, &m, At_62, &i1, &i1, &descAt, ipiv_77, B_68, &i1, &i1, &descB, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:144:3: missed: statement clobbers memory: pdgemr2d_ (&n, &m, B_68, &i1, &i1, &descB, B_global_98(D), &i1, &i1, &descB_global, &context);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:160:2: missed: statement clobbers memory: free (A_60);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:161:2: missed: statement clobbers memory: free (At_62);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:162:2: missed: statement clobbers memory: free (B_68);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:163:2: missed: statement clobbers memory: free (Bt_30);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:164:2: missed: statement clobbers memory: free (ipiv_29);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF.h:166:2: missed: statement clobbers memory: MPI_Barrier (&ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _125);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:145:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _125);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:143:11: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _115);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:145:12: missed: couldn't vectorize loop
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _115);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _115);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _125);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:56:12: missed: statement clobbers memory: output = ScaLAPACK_pDGETRF (input$n_84, 0B, 0B, input$scalapack_bf_53, env$mpi_rank_50, env$calc_procs_130, env$blacs_nprow_131, env$blacs_npcol_118, env$blacs_row_188, env$blacs_col_129, env$blacs_ctxt_grid_108, env$blacs_ctxt_root_128); [return slot optimization]
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _91 = malloc (_90);
/home/marcello/build/git/ime-poc/src/testers/../helpers/matrix_basic_generic_precision.inc:131:9: missed: statement clobbers memory: _87 = malloc (_86);
/usr/include/x86_64-linux-gnu/bits/string_fortified.h:29:10: missed: statement clobbers memory: __builtin_memcpy (_91, _2, _90);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n\n Matrix A:"[0]);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:42:11: missed: statement clobbers memory: __builtin_memcpy (_87, _3, _14);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_puts (&"\n\n Matrix A:"[0]);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _115);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:56:12: missed: statement clobbers memory: output = ScaLAPACK_pDGETRF (input$n_84, _91, _87, input$scalapack_bf_53, 0, env$calc_procs_130, env$blacs_nprow_131, env$blacs_npcol_118, env$blacs_row_188, env$blacs_col_129, env$blacs_ctxt_grid_108, env$blacs_ctxt_root_128); [return slot optimization]
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\n** Dangerous exit code.. (%d)**\n", _16);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_post-check-factorization.inc:14:51: missed: statement clobbers memory: _19 = NormwiseRelativeError1D_double.constprop (_87, _18, input$n_84);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\nThe %s factorization is:\n", label_63(D));
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "%.3f\t", _125);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __builtin_putchar (10);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "\n with exit code     %d\n", _20);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "      norm.rel.err. %.17f\n", _21);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:66:3: missed: statement clobbers memory: free (_91);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:67:3: missed: statement clobbers memory: free (_87);
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_63(D), "Can run also with fault tolerance enabled, but calc. processes differ from total processes");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "WRN> %-31s%s\n", label_63(D), "Blocking factor < 64");
/usr/include/x86_64-linux-gnu/bits/stdio2.h:112:10: missed: statement clobbers memory: __printf_chk (1, "   > %-31s%s\n", label_63(D), "OK");
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:69:2: missed: statement clobbers memory: MPI_Reduce (&rank_result.total_time, &team_result.total_time, 1, &ompi_mpi_double, &ompi_mpi_op_max, 0, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:69:2: missed: statement clobbers memory: MPI_Reduce (&rank_result.core_time, &team_result.core_time, 1, &ompi_mpi_double, &ompi_mpi_op_max, 0, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:69:2: missed: statement clobbers memory: MPI_Barrier (&ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:69:2: missed: not vectorized: more than one data ref in stmt: <retval> = team_result;
/home/marcello/build/git/ime-poc/src/testers/test_ScaLAPACK_pDGETRF.h:69:2: missed: not vectorized: vectorization is not profitable.
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:25:28: missed: statement clobbers memory: _1 = time (0B);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:61:7: missed: statement clobbers memory: nc_75 = numroc_ (&n, &nb, &mycol, &i0, &npcol);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:62:7: missed: statement clobbers memory: nr_77 = numroc_ (&n, &nb, &myrow, &i0, &nprow);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:64:2: missed: statement clobbers memory: MPI_Allreduce (1B, &lld, 1, &ompi_mpi_int, &ompi_mpi_op_max, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:67:9: missed: statement clobbers memory: ipiv_82 = malloc (_7);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:69:10: missed: statement clobbers memory: ncrhs_84 = numroc_ (&m, &nb, &mycol, &i0, &npcol);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:70:10: missed: statement clobbers memory: nrrhs_86 = numroc_ (&n, &nb, &myrow, &i0, &nprow);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:72:11: missed: statement clobbers memory: ncrhst_88 = numroc_ (&n, &nb, &mycol, &i0, &npcol);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:73:11: missed: statement clobbers memory: nrrhst_90 = numroc_ (&m, &nb, &myrow, &i0, &nprow);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:75:2: missed: statement clobbers memory: MPI_Allreduce (1B, &lldt, 1, &ompi_mpi_int, &ompi_mpi_op_max, &ompi_mpi_comm_world);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:89:19: missed: statement clobbers memory: __builtin_memset (&descA_global, 0, 36);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:90:19: missed: statement clobbers memory: __builtin_memset (&descB_global, 0, 36);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:81:3: missed: statement clobbers memory: descinit_ (&descA_global, &n, &n, &i1, &i1, &i0, &i0, &context_global, &n, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:82:3: missed: statement clobbers memory: descinit_ (&descB_global, &n, &m, &i1, &i1, &i0, &i0, &context_global, &n, &info);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:115:15: missed: statement clobbers memory: __builtin_memset (&descA_cp, 0, 36);
/home/marcello/build/git/ime-poc/src/testers/ScaLAPACK/ScaLAPACK_pDGETRF_ft1.h:126:8: missed: statement clobbers memory: A_130 = malloc (_20);
